check_id,group,severity,status,finding,evidence
IMPL-717,data,info,pass,"spatial precheck status counts={'edge_or_adjacent_needs_boundary_confirmation': 25, 'near_core_needs_boundary_confirmation': 2, 'park_context_needs_boundary_confirmation': 31, 'pdf_seed_matched_needs_boundary_confirmation': 3, 'surrounding_competition_candidate': 166}",70_outputs/processed_tables/poi_supply_candidates_amap_spatial_precheck.csv
IMPL-718,data,error,pass,"amap follow-up issue counts={'zero_result': 8, 'page_size_cap': 9}",50_external_gis/amap_poi/amap_refetch_followup_plan.csv
IMPL-719,security,error,pass,amap follow-up requires key counts={'yes': 17},50_external_gis/amap_poi/amap_refetch_followup_plan.csv
IMPL-720,data,error,pass,"boundary filter counts={'outside_osm_polygon': 201, 'inside_osm_polygon': 26}",70_outputs/processed_tables/poi_supply_candidates_amap_boundary_filter.csv
IMPL-721,data,error,pass,"boundary supply status counts={'boundary_filtered_surrounding_supply_candidate': 201, 'boundary_filtered_in_park_candidate_needs_field_review': 26}",70_outputs/processed_tables/poi_supply_candidates_amap_boundary_filter.csv
IMPL-722,data,error,pass,osm selected polygon boundaries=2,50_external_gis/boundaries/osm_park_boundary_fetch_log.csv
IMPL-723,data,error,pass,in-park candidate use counts={'p1_in_park_candidate_not_final_supply': 26},70_outputs/processed_tables/poi_supply_in_park_candidate_review.csv
IMPL-724,data,error,pass,in-park route access counts={'needs_entrance_or_route_api_verification': 26},70_outputs/processed_tables/poi_supply_in_park_candidate_review.csv
IMPL-725,data,error,pass,in-park authorization counts={'needs_operator_or_field_confirmation': 26},70_outputs/processed_tables/poi_supply_in_park_candidate_review.csv
IMPL-726,data,info,pass,"in-park business info counts={'amap_business_fields_partial': 4, 'amap_business_fields_sufficient_for_p1_review': 22}",70_outputs/processed_tables/poi_supply_in_park_candidate_review.csv
IMPL-727,data,info,pass,"in-park priority counts={'P0_missing_business_fields': 4, 'P0_pdf_seed_boundary_match': 3, 'P1_key_category': 6, 'P2_normal_field_review': 13}",70_outputs/processed_tables/poi_supply_in_park_candidate_review.csv
IMPL-728,data,error,pass,P0 worklist can enter P2 counts={'no': 7},70_outputs/processed_tables/poi_supply_p0_followup_worklist.csv
IMPL-729,data,error,pass,P0 worklist route api counts={'center_proxy_route_returned_needs_real_entrance_validation': 7},70_outputs/processed_tables/poi_supply_p0_followup_worklist.csv
IMPL-730,data,error,pass,P0 manual fieldwork counts={'not_started': 7},70_outputs/processed_tables/poi_supply_p0_followup_worklist.csv
IMPL-731,data,error,pass,P0 route api counts={'1': 7},50_external_gis/amap_routes/amap_p0_route_results.csv
IMPL-732,data,error,pass,P0 route access counts={'amap_center_proxy_route_returned_needs_entrance_validation': 7},50_external_gis/amap_routes/amap_p0_route_results.csv
IMPL-733,data,error,pass,P0 route distances present=7/7,50_external_gis/amap_routes/amap_p0_route_results.csv
IMPL-734,security,error,pass,P0 route log params containing key=[],50_external_gis/amap_routes/amap_p0_route_fetch_log.csv
IMPL-735,data,error,pass,P0 route log status counts={'1': 7},50_external_gis/amap_routes/amap_p0_route_fetch_log.csv
IMPL-736,data,error,pass,P0 route review can enter P2 counts={'no': 7},70_outputs/processed_tables/poi_supply_p0_route_access_review.csv
IMPL-737,external_api,error,pass,"P0 entrance node query plan by park={'sample_city_green_heart': 4, 'sample_olympic_forest': 8}",50_external_gis/amap_routes/p0_entrance_node_query_plan.csv
IMPL-738,external_api,error,pass,"P0 entrance node candidates by park={'城市绿心森林公园': 11, '奥林匹克森林公园': 34}",50_external_gis/amap_routes/amap_p0_entrance_node_candidates.csv
IMPL-739,external_api,info,pass,"P0 entrance node kinds={'nearby_transit_or_visit_node': 5, 'park_gate': 26, 'park_gate_or_road_node': 4, 'park_internal_node': 5, 'parking_or_visit_node': 5}",50_external_gis/amap_routes/amap_p0_entrance_node_candidates.csv
IMPL-740,external_api,error,pass,P0 entrance route proxy status={'entrance_or_node_proxy_route_returned_needs_field_validation': 28},50_external_gis/amap_routes/amap_p0_entrance_node_route_results.csv
IMPL-741,external_api,error,pass,P0 entrance route api status={'1': 28},50_external_gis/amap_routes/amap_p0_entrance_node_route_results.csv
IMPL-742,security,error,pass,P0 entrance route log params containing key=False,50_external_gis/amap_routes/amap_p0_entrance_node_fetch_log.csv
IMPL-743,external_api,error,pass,P0 entrance route log status={'1': 40},50_external_gis/amap_routes/amap_p0_entrance_node_fetch_log.csv
IMPL-744,data,error,pass,P0 entrance route review status={'entrance_or_node_proxy_route_returned_needs_field_validation': 7},70_outputs/processed_tables/poi_supply_p0_entrance_route_review.csv
IMPL-745,data,error,pass,P0 entrance route can enter P2 counts={'no': 7},70_outputs/processed_tables/poi_supply_p0_entrance_route_review.csv
IMPL-746,data,error,pass,P0 entrance route best distances present=7/7,70_outputs/processed_tables/poi_supply_p0_entrance_route_review.csv
IMPL-747,llm,error,pass,high-risk tasks routed to DeepSeek=[],60_model/configs/llm_task_routing.csv
IMPL-748,llm,error,pass,DeepSeek outputs not draft/needs_review=[],60_model/configs/llm_task_routing.csv
IMPL-749,llm,error,pass,DeepSeek table draft table_id coverage match=True,30_extraction/tables/pdf_table_topic_draft_deepseek.csv
IMPL-750,llm,error,pass,DeepSeek table draft invalid topics=[],30_extraction/tables/pdf_table_topic_draft_deepseek.csv
IMPL-751,llm,error,pass,DeepSeek table draft status counts={'draft': 329},30_extraction/tables/pdf_table_topic_draft_deepseek.csv
IMPL-752,llm,error,pass,DeepSeek table draft executor counts={'deepseek': 329},30_extraction/tables/pdf_table_topic_draft_deepseek.csv
IMPL-753,llm,error,pass,DeepSeek table draft task counts={'LLM-002': 329},30_extraction/tables/pdf_table_topic_draft_deepseek.csv
IMPL-754,llm,info,pass,"DeepSeek table draft topic distribution={'commercial_supply': 9, 'consumption_spending': 12, 'demographic_profile': 42, 'empty_or_visual_noise': 35, 'origin_residence_work': 24, 'other': 4, 'poi_hot_visit': 38, 'tgi_preference': 161, 'time_peak': 1, 'visitor_flow': 3}",30_extraction/tables/pdf_table_topic_draft_deepseek.csv
IMPL-755,llm,error,pass,"DeepSeek table review queue priorities={'P0_second_evidence_candidate': 63, 'P1_context_or_followup_candidate': 227, 'P2_low_priority_review': 4, 'P3_skip_or_low_value': 35}",30_extraction/tables/pdf_table_review_queue.csv
IMPL-756,llm,error,pass,"DeepSeek evidence candidate statuses={'candidate_for_second_evidence_review': 63, 'context_candidate_needs_sampling': 227, 'unclear_needs_sampling': 4, 'not_evidence_noise_or_empty': 35}",30_extraction/tables/pdf_table_review_queue.csv
IMPL-757,llm,error,pass,DeepSeek table local review statuses={'pass': 8},40_quality_evidence/deepseek_table_classification_review.csv
IMPL-758,llm,error,pass,DeepSeek evidence candidates covered tables=63,30_extraction/tables/pdf_table_evidence_candidates_deepseek.csv
IMPL-759,llm,error,pass,DeepSeek evidence candidate status counts={'needs_review': 592},30_extraction/tables/pdf_table_evidence_candidates_deepseek.csv
IMPL-760,llm,error,pass,DeepSeek evidence candidate executor counts={'deepseek': 592},30_extraction/tables/pdf_table_evidence_candidates_deepseek.csv
IMPL-761,llm,error,pass,DeepSeek evidence candidate task counts={'LLM-003': 592},30_extraction/tables/pdf_table_evidence_candidates_deepseek.csv
IMPL-762,llm,error,pass,DeepSeek evidence candidate invalid types=[],30_extraction/tables/pdf_table_evidence_candidates_deepseek.csv
IMPL-763,llm,info,pass,"DeepSeek evidence candidate type distribution={'commercial_supply': 86, 'consumption_spending': 149, 'poi_hot_visit': 325, 'time_peak': 10, 'visitor_flow': 22}",30_extraction/tables/pdf_table_evidence_candidates_deepseek.csv
IMPL-764,llm,error,pass,"DeepSeek evidence review priorities={'P0_flow_or_peak_numeric_check': 32, 'P0_spending_numeric_check': 123, 'P1_poi_hot_visit_row_check': 325, 'P1_supply_context_check': 86, 'P2_low_priority_or_no_candidate': 26}",30_extraction/tables/pdf_evidence_candidate_review_queue.csv
IMPL-765,llm,error,pass,DeepSeek evidence ledger gate counts={'needs_pdf_row_check_before_ledger': 592},30_extraction/tables/pdf_evidence_candidate_review_queue.csv
IMPL-766,llm,error,pass,DeepSeek evidence local review statuses={'pass': 12},40_quality_evidence/deepseek_evidence_candidates_review.csv
IMPL-767,llm,error,pass,DeepSeek entrance node status counts={'draft': 45},50_external_gis/amap_routes/amap_p0_entrance_node_semantic_draft_deepseek.csv
IMPL-768,llm,error,pass,DeepSeek entrance node executor counts={'deepseek': 45},50_external_gis/amap_routes/amap_p0_entrance_node_semantic_draft_deepseek.csv
IMPL-769,llm,error,pass,DeepSeek entrance node task counts={'LLM-011': 45},50_external_gis/amap_routes/amap_p0_entrance_node_semantic_draft_deepseek.csv
IMPL-770,llm,info,pass,"DeepSeek entrance node semantic types={'internal_facility_node': 8, 'nearby_commercial_or_wrong_match': 6, 'park_area_centroid_or_generic': 3, 'parking_access_node': 24, 'transit_or_station_node': 4}",50_external_gis/amap_routes/amap_p0_entrance_node_semantic_draft_deepseek.csv
IMPL-771,llm,error,pass,"entrance node local priorities={'P0_manual_check_gate_or_entrance': 20, 'P1_manual_check_parking_access': 7, 'P2_context_node_or_possible_wrong_match': 9, 'P3_unclear_manual_check': 9}",50_external_gis/amap_routes/amap_p0_entrance_node_semantic_review_queue.csv
IMPL-772,llm,error,pass,"entrance node final gates={'candidate_access_node_needs_official_or_field_confirmation': 20, 'secondary_access_node_needs_field_confirmation': 7, 'do_not_use_as_access_node_until_manual_review': 18}",50_external_gis/amap_routes/amap_p0_entrance_node_semantic_review_queue.csv
IMPL-773,llm,error,pass,DeepSeek entrance node local review statuses={'pass': 10},40_quality_evidence/deepseek_entrance_node_semantic_review.csv
IMPL-774,llm,error,pass,DeepSeek P0 package status counts={'needs_review': 7},70_outputs/processed_tables/p0_manual_verification_package_deepseek.csv
IMPL-775,llm,error,pass,DeepSeek P0 package executor counts={'deepseek': 7},70_outputs/processed_tables/p0_manual_verification_package_deepseek.csv
IMPL-776,llm,error,pass,DeepSeek P0 package task counts={'LLM-012': 7},70_outputs/processed_tables/p0_manual_verification_package_deepseek.csv
IMPL-777,llm,error,pass,DeepSeek P0 package P2 gates={'do_not_enter_p2_until_field_or_official_confirmation': 7},70_outputs/processed_tables/p0_manual_verification_package_deepseek.csv
IMPL-778,llm,error,pass,DeepSeek P0 package local review statuses={'pass': 8},40_quality_evidence/deepseek_p0_verification_package_review.csv
IMPL-779,llm,error,pass,"DeepSeek-first delegate distribution={'deepseek': 3, 'local_python': 2, 'codex': 1}",70_outputs/processed_tables/deepseek_first_task_queue.csv
IMPL-780,llm,error,pass,DeepSeek-first output statuses={'completed': 6},70_outputs/processed_tables/deepseek_first_task_queue.csv
IMPL-781,llm,error,pass,DeepSeek-first completed tasks=6,70_outputs/processed_tables/deepseek_first_task_queue.csv
IMPL-782,llm,error,pass,DS-FIRST-004 status=completed,70_outputs/processed_tables/deepseek_first_task_queue.csv
IMPL-783,llm,error,pass,"DS-FIRST-005/006 statuses={'DS-FIRST-005': completed, 'DS-FIRST-006': completed}",70_outputs/processed_tables/deepseek_first_task_queue.csv
IMPL-784,llm,error,pass,DeepSeek-first unexpected P2/checked claims=[],70_outputs/processed_tables/deepseek_first_task_queue.csv
IMPL-785,llm,error,pass,DeepSeek context sync local review statuses={'pass': 6},40_quality_evidence/deepseek_project_context_sync_review.csv
IMPL-786,llm,error,pass,P0 detail plan output statuses={'needs_review': 7},50_external_gis/amap_poi/amap_p0_detail_query_plan_deepseek.csv
IMPL-787,llm,error,pass,P0 detail plan gates={'do_not_enter_p2_until_field_or_official_confirmation': 7},50_external_gis/amap_poi/amap_p0_detail_query_plan_deepseek.csv
IMPL-788,llm,error,pass,P0 detail plan executors={'deepseek': 7},50_external_gis/amap_poi/amap_p0_detail_query_plan_deepseek.csv
IMPL-789,llm,error,pass,P0 detail plan task ids={'LLM-014': 7},50_external_gis/amap_poi/amap_p0_detail_query_plan_deepseek.csv
IMPL-790,llm,error,pass,P0 detail plan missing amap ids=[],50_external_gis/amap_poi/amap_p0_detail_query_plan_deepseek.csv
IMPL-791,llm,info,pass,P0 detail plan endpoint distribution={'https://restapi.amap.com/v5/place/detail': 7},50_external_gis/amap_poi/amap_p0_detail_query_plan_deepseek.csv
IMPL-792,llm,error,pass,P0 detail plan review statuses={'pass': 11},40_quality_evidence/deepseek_p0_detail_query_plan_review.csv
IMPL-793,data,error,pass,"P0 business fill verification statuses={'needs_field_verification': 2, 'partially_verified': 5}",70_outputs/processed_tables/p0_business_field_fill_amap.csv
IMPL-794,data,error,pass,P0 business fill rows with at least one verified field=5,70_outputs/processed_tables/p0_business_field_fill_amap.csv
IMPL-795,data,error,pass,"P0 enriched status counts={'detail_api_called_no_new_data': 2, 'detail_api_called_fields_confirmed': 5}",70_outputs/processed_tables/poi_supply_p0_followup_worklist_enriched.csv
IMPL-796,data,error,pass,P0 enriched P2 gates={'no': 7},70_outputs/processed_tables/poi_supply_p0_followup_worklist_enriched.csv
IMPL-797,data,info,pass,"P0 enriched detail status counts={'detail_api_called_no_new_data': 2, 'detail_api_called_fields_confirmed': 5}",70_outputs/processed_tables/poi_supply_p0_followup_worklist_enriched.csv
IMPL-798,llm,error,pass,P0 field checklist output statuses={'needs_review': 34},70_outputs/processed_tables/p0_field_verification_checklist_deepseek.csv
IMPL-799,llm,error,pass,P0 field checklist P2 gates={'do_not_enter_p2_until_field_or_official_confirmation': 34},70_outputs/processed_tables/p0_field_verification_checklist_deepseek.csv
IMPL-800,llm,error,pass,P0 field checklist executors={'deepseek': 34},70_outputs/processed_tables/p0_field_verification_checklist_deepseek.csv
IMPL-801,llm,error,pass,P0 field checklist task ids={'LLM-015': 34},70_outputs/processed_tables/p0_field_verification_checklist_deepseek.csv
IMPL-802,llm,error,pass,"P0 field checklist type counts={'p0_poi_business_and_authorization': 7, 'primary_access_node_field_check': 20, 'secondary_parking_or_visit_node_field_check': 7}",70_outputs/processed_tables/p0_field_verification_checklist_deepseek.csv
IMPL-803,llm,error,pass,P0 field checklist missing core text=[],70_outputs/processed_tables/p0_field_verification_checklist_deepseek.csv
IMPL-804,llm,error,pass,P0 field checklist review statuses={'pass': 11},40_quality_evidence/deepseek_p0_field_verification_checklist_review.csv
IMPL-805,llm,error,pass,P0 local checklist audit statuses={'pass': 13},40_quality_evidence/p0_field_verification_checklist_local_review.csv
IMPL-806,llm,info,pass,P0 local checklist audit warnings=[],40_quality_evidence/p0_field_verification_checklist_local_review.csv
IMPL-807,files,error,pass,handoff encoding review statuses={'pass': 47},40_quality_evidence/handoff_encoding_health_review.csv
IMPL-808,llm,error,pass,P1 quality report review statuses={'pass': 13},40_quality_evidence/deepseek_p1_quality_report_review.csv
IMPL-809,llm,error,pass,P2 semantic review statuses={'pass': 12},40_quality_evidence/deepseek_p2_real_site_semantic_review.csv
IMPL-810,llm,error,pass,P2 schema candidate review statuses={'pass': 20},40_quality_evidence/deepseek_p2_input_schema_candidates_review.csv
IMPL-811,github,info,pass,"tech-shrimp license distribution={'Apache-2.0': 2, 'MIT': 7, 'NOASSERTION': 16}",10_research/github_tech_shrimp/tech_shrimp_repos_gh_api_20260523.csv
IMPL-812,github,error,pass,"fork status counts={'forked': 24, 'failed': 1}",10_research/github_tech_shrimp/fork_results_20260523.csv
IMPL-813,github,warning,pass,failed fork is expected HTTP 451 WechatMoments,10_research/github_tech_shrimp/fork_results_20260523.csv
IMPL-814,files,error,pass,10_research/github_tech_shrimp/tech_shrimp_repos_gh_api_20260523.json json list rows=25,10_research/github_tech_shrimp/tech_shrimp_repos_gh_api_20260523.json
IMPL-815,files,error,pass,10_research/github_tech_shrimp/tech_shrimp_repos_combined_observed.json json list rows=25,10_research/github_tech_shrimp/tech_shrimp_repos_combined_observed.json
IMPL-816,files,error,pass,10_research/github_tech_shrimp/tech_shrimp_repos_partial.json json list rows=20,10_research/github_tech_shrimp/tech_shrimp_repos_partial.json
